step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
5000,0,0.304,0.22,0.24,0.48,0.28,0.3
20000,0,0.356,0.24,0.36,0.68,0.2,0.3
15000,0,0.312,0.34,0.26,0.48,0.2,0.28
10000,0,0.35200000000000004,0.14,0.38,0.62,0.3,0.32
25000,0,0.32399999999999995,0.34,0.38,0.54,0.16,0.2
30000,0,0.28800000000000003,0.1,0.4,0.36,0.28,0.3
35000,0,0.29600000000000004,0.18,0.38,0.5,0.12,0.3
50000,0,0.32,0.24,0.38,0.52,0.16,0.3
45000,0,0.3,0.18,0.32,0.46,0.14,0.4
40000,0,0.24,0.14,0.28,0.4,0.18,0.2
5000,10,0.6679999999999999,0.78,0.78,0.6,0.36,0.82
15000,10,0.6679999999999999,0.76,0.78,0.52,0.46,0.82
10000,10,0.7,0.8,0.88,0.62,0.4,0.8
30000,10,0.624,0.68,0.64,0.46,0.56,0.78
35000,10,0.6719999999999999,0.72,0.8,0.54,0.46,0.84
25000,10,0.6399999999999999,0.72,0.74,0.58,0.32,0.84
40000,10,0.624,0.7,0.76,0.5,0.36,0.8
20000,10,0.6439999999999999,0.74,0.8,0.56,0.24,0.88
45000,10,0.6279999999999999,0.66,0.84,0.48,0.36,0.8
50000,10,0.6319999999999999,0.66,0.64,0.54,0.5,0.82
10000,20,0.6519999999999999,0.78,0.78,0.54,0.36,0.8
20000,20,0.6799999999999999,0.78,0.78,0.58,0.4,0.86
5000,20,0.704,0.84,0.82,0.56,0.46,0.84
30000,20,0.6439999999999999,0.8,0.74,0.54,0.32,0.82
25000,20,0.6759999999999999,0.86,0.7,0.62,0.32,0.88
15000,20,0.584,0.68,0.66,0.6,0.22,0.76
45000,20,0.6399999999999999,0.66,0.72,0.62,0.3,0.9
50000,20,0.6559999999999999,0.74,0.84,0.56,0.32,0.82
35000,20,0.6799999999999999,0.76,0.82,0.54,0.4,0.88
40000,20,0.6759999999999999,0.66,0.8,0.66,0.34,0.92
5000,50,0.704,0.84,0.78,0.66,0.36,0.88
20000,50,0.736,0.76,0.84,0.7,0.5,0.88
10000,50,0.728,0.84,0.74,0.7,0.54,0.82
25000,50,0.7,0.92,0.88,0.62,0.3,0.78
15000,50,0.6799999999999999,0.76,0.86,0.56,0.3,0.92
45000,50,0.716,0.88,0.82,0.7,0.34,0.84
30000,50,0.6839999999999999,0.88,0.76,0.64,0.3,0.84
35000,50,0.7,0.8,0.86,0.62,0.36,0.86
40000,50,0.648,0.78,0.78,0.6,0.18,0.9
50000,50,0.648,0.88,0.7,0.46,0.4,0.8
45000,100,0.716,0.88,0.8,0.7,0.36,0.84
35000,100,0.716,0.78,0.76,0.78,0.36,0.9
10000,100,0.752,0.82,0.88,0.78,0.32,0.96
40000,100,0.716,0.8,0.86,0.66,0.42,0.84
15000,100,0.736,0.9,0.82,0.6,0.46,0.9
30000,100,0.724,0.86,0.84,0.66,0.34,0.92
50000,100,0.6799999999999999,0.82,0.76,0.66,0.3,0.86
5000,100,0.704,0.88,0.8,0.82,0.3,0.72
25000,100,0.712,0.92,0.78,0.66,0.36,0.84
20000,100,0.704,0.88,0.76,0.62,0.4,0.86
35000,200,0.724,0.94,0.86,0.66,0.3,0.86
5000,200,0.6880000000000001,0.88,0.82,0.7,0.26,0.78
50000,200,0.692,0.88,0.72,0.62,0.44,0.8
25000,200,0.708,0.9,0.78,0.66,0.42,0.78
45000,200,0.7,0.86,0.82,0.66,0.26,0.9
15000,200,0.72,0.9,0.9,0.58,0.34,0.88
20000,200,0.704,0.76,0.84,0.72,0.36,0.84
10000,200,0.7040000000000001,0.78,0.82,0.72,0.42,0.78
30000,200,0.692,0.82,0.82,0.6,0.32,0.9
40000,200,0.6799999999999999,0.78,0.82,0.48,0.4,0.92
