step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
350000,10,0.624,0.8,0.74,0.6,0.4,0.58
450000,10,0.628,0.82,0.8,0.6,0.36,0.56
300000,10,0.556,0.64,0.54,0.66,0.34,0.6
400000,10,0.576,0.78,0.6,0.56,0.24,0.7
500000,20,0.7999999999999999,0.64,0.8,0.88,0.84,0.84
350000,20,0.66,0.54,0.68,0.76,0.42,0.9
300000,0,0.188,0.82,0.0,0.12,0.0,0.0
400000,20,0.6799999999999999,0.66,0.66,0.78,0.42,0.88
300000,50,0.8480000000000001,0.78,0.84,0.88,0.9,0.84
350000,50,0.8320000000000001,0.8,0.82,0.84,0.88,0.82
450000,0,0.168,0.78,0.0,0.06,0.0,0.0
350000,0,0.044,0.2,0.0,0.0,0.0,0.02
450000,50,0.844,0.86,0.82,0.92,0.9,0.72
500000,10,0.648,0.82,0.68,0.66,0.46,0.62
300000,100,0.7959999999999999,0.66,0.78,0.78,0.98,0.78
350000,100,0.792,0.68,0.76,0.84,0.96,0.72
400000,0,0.132,0.66,0.0,0.0,0.0,0.0
400000,50,0.852,0.88,0.82,0.86,0.88,0.82
300000,20,0.688,0.46,0.72,0.7,0.72,0.84
500000,50,0.844,0.76,0.82,0.88,0.94,0.82
450000,20,0.74,0.6,0.76,0.82,0.58,0.94
500000,0,0.0,0.0,0.0,0.0,0.0,0.0
400000,100,0.852,0.8,0.84,0.84,0.98,0.8
450000,100,0.8119999999999999,0.68,0.78,0.82,0.96,0.82
500000,100,0.792,0.6,0.84,0.86,0.86,0.8
450000,200,0.796,0.76,0.66,0.78,0.92,0.86
300000,200,0.752,0.6,0.64,0.72,0.96,0.84
400000,200,0.8160000000000001,0.78,0.7,0.78,0.94,0.88
500000,200,0.776,0.66,0.72,0.8,0.92,0.78
350000,200,0.7639999999999999,0.72,0.64,0.7,0.9,0.86
100000,0,0.152,0.76,0.0,0.0,0.0,0.0
150000,0,0.02,0.1,0.0,0.0,0.0,0.0
100000,10,0.6799999999999999,0.82,0.72,0.64,0.36,0.86
200000,0,0.13999999999999999,0.7,0.0,0.0,0.0,0.0
50000,0,0.0,0.0,0.0,0.0,0.0,0.0
250000,0,0.068,0.16,0.14,0.04,0.0,0.0
50000,10,0.728,0.74,0.78,0.74,0.48,0.9
200000,10,0.6159999999999999,0.72,0.52,0.58,0.42,0.84
250000,10,0.604,0.7,0.7,0.66,0.38,0.58
100000,20,0.804,0.7,0.8,0.9,0.72,0.9
150000,10,0.656,0.76,0.64,0.68,0.4,0.8
200000,20,0.7479999999999999,0.6,0.7,0.82,0.78,0.84
250000,20,0.6359999999999999,0.52,0.62,0.72,0.58,0.74
50000,20,0.7999999999999999,0.72,0.6,0.9,0.88,0.9
150000,20,0.748,0.62,0.68,0.8,0.78,0.86
50000,50,0.8560000000000001,0.9,0.76,0.9,0.84,0.88
100000,50,0.8720000000000001,0.94,0.8,0.92,0.88,0.82
150000,50,0.82,0.88,0.74,0.8,0.88,0.8
250000,100,0.784,0.7,0.68,0.82,0.92,0.8
50000,100,0.8240000000000001,0.82,0.62,0.9,0.92,0.86
200000,50,0.8480000000000001,0.82,0.74,0.88,0.94,0.86
250000,50,0.7919999999999999,0.7,0.72,0.84,0.88,0.82
200000,100,0.8119999999999999,0.74,0.7,0.82,0.96,0.84
100000,100,0.836,0.82,0.72,0.9,0.92,0.82
150000,100,0.8,0.8,0.68,0.86,0.9,0.76
100000,200,0.7799999999999999,0.7,0.62,0.74,0.92,0.92
150000,200,0.756,0.66,0.64,0.76,0.94,0.78
250000,200,0.76,0.68,0.56,0.74,0.96,0.86
200000,200,0.756,0.6,0.64,0.82,0.94,0.78
