step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
5000,0,0.10800000000000001,0.16,0.02,0.06,0.0,0.3
15000,0,0.324,0.48,0.14,0.18,0.0,0.82
10000,10,0.5559999999999999,0.72,0.68,0.42,0.1,0.86
50000,0,0.38,0.46,0.56,0.18,0.0,0.7
40000,0,0.328,0.46,0.56,0.06,0.0,0.56
20000,0,0.284,0.44,0.42,0.0,0.0,0.56
20000,10,0.576,0.92,0.76,0.18,0.02,1.0
40000,10,0.6319999999999999,0.98,0.56,0.36,0.32,0.94
15000,10,0.492,0.44,0.78,0.16,0.08,1.0
5000,10,0.516,0.78,0.74,0.08,0.04,0.94
45000,10,0.5559999999999999,0.76,0.62,0.26,0.28,0.86
30000,10,0.46399999999999997,0.42,0.54,0.28,0.22,0.86
25000,10,0.476,0.82,0.5,0.16,0.0,0.9
50000,10,0.5439999999999999,0.88,0.66,0.2,0.12,0.86
45000,20,0.604,0.94,0.68,0.3,0.16,0.94
10000,20,0.5800000000000001,0.88,0.62,0.32,0.1,0.98
5000,20,0.548,0.86,0.76,0.14,0.04,0.94
35000,20,0.516,0.7,0.56,0.36,0.02,0.94
25000,20,0.5439999999999999,0.94,0.46,0.36,0.02,0.94
40000,20,0.62,0.92,0.74,0.4,0.18,0.86
50000,20,0.5720000000000001,0.88,0.78,0.3,0.1,0.8
20000,20,0.552,0.88,0.68,0.28,0.02,0.9
15000,20,0.6319999999999999,0.7,0.76,0.38,0.36,0.96
30000,20,0.404,0.58,0.08,0.3,0.16,0.9
5000,50,0.652,0.82,0.86,0.52,0.1,0.96
10000,50,0.6880000000000001,0.88,0.8,0.6,0.18,0.98
20000,50,0.6439999999999999,0.96,0.86,0.42,0.04,0.94
15000,50,0.6719999999999999,0.86,0.72,0.52,0.3,0.96
45000,50,0.632,0.88,0.72,0.54,0.22,0.8
30000,50,0.688,0.84,0.66,0.58,0.36,1.0
40000,50,0.7,0.92,0.86,0.58,0.24,0.9
25000,50,0.64,0.9,0.78,0.44,0.12,0.96
50000,50,0.6439999999999999,0.88,0.84,0.5,0.12,0.88
35000,50,0.5640000000000001,0.8,0.68,0.32,0.02,1.0
10000,100,0.76,0.96,0.9,0.68,0.28,0.98
15000,100,0.712,0.86,0.78,0.64,0.3,0.98
20000,100,0.704,0.96,0.86,0.62,0.12,0.96
25000,100,0.6759999999999999,0.96,0.7,0.66,0.1,0.96
50000,100,0.704,0.88,0.96,0.64,0.08,0.96
45000,100,0.696,0.82,0.82,0.68,0.18,0.98
35000,100,0.6559999999999999,0.94,0.78,0.5,0.1,0.96
40000,100,0.688,0.94,0.86,0.48,0.22,0.94
30000,100,0.66,0.86,0.68,0.6,0.22,0.94
30000,200,0.728,0.9,0.78,0.64,0.36,0.96
50000,200,0.704,0.88,0.86,0.76,0.1,0.92
40000,200,0.7,0.9,0.88,0.66,0.08,0.98
15000,200,0.6839999999999999,0.88,0.72,0.52,0.3,1.0
25000,200,0.704,1.0,0.8,0.62,0.16,0.94
45000,200,0.708,0.88,0.82,0.74,0.2,0.9
20000,200,0.712,0.94,0.94,0.56,0.14,0.98
10000,200,0.6839999999999999,0.9,0.84,0.58,0.16,0.94
35000,200,0.608,0.82,0.66,0.52,0.1,0.94
5000,200,0.624,0.88,0.78,0.56,0.02,0.88
25000,0,0.3,0.58,0.88,0.04,0.0,0.0
35000,0,0.272,0.28,0.32,0.0,0.0,0.76
10000,0,0.24800000000000005,0.86,0.22,0.04,0.0,0.12
45000,0,0.3,0.38,0.32,0.14,0.0,0.66
30000,0,0.10400000000000001,0.0,0.0,0.24,0.0,0.28
35000,10,0.392,0.52,0.36,0.18,0.02,0.88
5000,100,0.66,0.9,0.92,0.54,0.02,0.92
