step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
40000,0,0.368,0.88,0.24,0.46,0.0,0.26
15000,0,0.43200000000000005,0.96,0.34,0.06,0.0,0.8
5000,0,0.20800000000000002,0.42,0.26,0.06,0.0,0.3
35000,0,0.316,0.24,0.76,0.2,0.0,0.38
30000,0,0.376,0.7,0.22,0.2,0.0,0.76
45000,0,0.45999999999999996,0.94,0.36,0.5,0.0,0.5
20000,0,0.24400000000000005,0.26,0.14,0.44,0.0,0.38
15000,10,0.572,0.94,0.8,0.26,0.0,0.86
25000,0,0.26799999999999996,0.88,0.32,0.12,0.0,0.02
50000,0,0.20400000000000001,0.04,0.52,0.2,0.0,0.26
5000,10,0.5199999999999999,0.58,0.7,0.36,0.0,0.96
15000,20,0.596,0.94,0.76,0.36,0.02,0.9
20000,10,0.46799999999999997,0.48,0.76,0.24,0.0,0.86
40000,10,0.5,0.86,0.76,0.28,0.0,0.6
35000,10,0.44800000000000006,0.62,0.52,0.38,0.08,0.64
50000,20,0.5239999999999999,0.9,0.52,0.22,0.12,0.86
20000,20,0.43600000000000005,0.66,0.42,0.24,0.0,0.86
45000,20,0.516,0.74,0.52,0.42,0.04,0.86
30000,20,0.5119999999999999,0.68,0.74,0.18,0.0,0.96
40000,20,0.556,0.84,0.74,0.38,0.04,0.78
25000,20,0.484,0.78,0.58,0.16,0.04,0.86
5000,20,0.544,0.66,0.68,0.5,0.0,0.88
10000,20,0.392,0.44,0.52,0.42,0.0,0.58
35000,20,0.476,0.68,0.38,0.4,0.1,0.82
15000,50,0.612,0.92,0.76,0.52,0.02,0.84
20000,50,0.616,0.76,0.82,0.52,0.02,0.96
5000,50,0.616,0.82,0.76,0.6,0.0,0.9
45000,50,0.588,0.8,0.78,0.38,0.12,0.86
40000,50,0.592,0.9,0.76,0.42,0.04,0.84
35000,50,0.628,0.88,0.7,0.54,0.1,0.92
25000,50,0.572,0.9,0.64,0.38,0.04,0.9
10000,50,0.5319999999999999,0.62,0.72,0.42,0.02,0.88
30000,50,0.564,0.84,0.76,0.36,0.02,0.84
50000,50,0.636,0.98,0.76,0.42,0.1,0.92
20000,100,0.6,0.88,0.8,0.4,0.02,0.9
25000,100,0.6239999999999999,0.88,0.84,0.5,0.02,0.88
15000,100,0.632,0.9,0.84,0.5,0.0,0.92
10000,100,0.612,0.88,0.72,0.58,0.04,0.84
5000,100,0.652,0.82,0.9,0.56,0.0,0.98
40000,100,0.66,0.98,0.8,0.5,0.1,0.92
35000,100,0.6479999999999999,0.94,0.86,0.54,0.0,0.9
50000,100,0.6599999999999999,0.98,0.8,0.58,0.02,0.92
30000,100,0.604,0.84,0.86,0.44,0.02,0.86
30000,200,0.6599999999999999,0.88,0.92,0.5,0.02,0.98
15000,200,0.6559999999999999,0.86,0.9,0.6,0.0,0.92
5000,200,0.644,0.88,0.84,0.56,0.0,0.94
20000,200,0.612,0.9,0.8,0.4,0.0,0.96
45000,200,0.664,0.92,0.8,0.6,0.06,0.94
35000,200,0.644,0.82,0.76,0.64,0.0,1.0
10000,200,0.616,0.74,0.72,0.68,0.0,0.94
50000,200,0.7,1.0,0.82,0.6,0.12,0.96
40000,200,0.672,0.92,0.76,0.64,0.12,0.92
10000,0,0.11200000000000002,0.0,0.22,0.22,0.0,0.12
50000,10,0.504,0.92,0.58,0.22,0.1,0.7
25000,10,0.46799999999999997,0.86,0.54,0.08,0.08,0.78
45000,10,0.492,0.76,0.62,0.32,0.04,0.72
30000,10,0.43599999999999994,0.58,0.8,0.02,0.02,0.76
10000,10,0.30799999999999994,0.6,0.3,0.16,0.02,0.46
45000,100,0.6799999999999999,0.9,0.88,0.6,0.14,0.88
25000,200,0.712,0.9,0.9,0.74,0.04,0.98
