step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
25000,0,0.264,0.0,0.36,0.06,0.0,0.9
20000,0,0.3,0.04,0.3,0.42,0.0,0.74
40000,0,0.38,0.34,0.38,0.34,0.0,0.84
15000,0,0.616,0.8,0.54,0.78,0.16,0.8
30000,0,0.14400000000000002,0.02,0.04,0.1,0.0,0.56
5000,0,0.312,0.02,0.9,0.18,0.0,0.46
10000,0,0.176,0.0,0.0,0.0,0.0,0.88
45000,0,0.40800000000000003,0.46,0.46,0.5,0.04,0.58
50000,0,0.484,0.46,0.3,0.66,0.08,0.92
35000,0,0.4680000000000001,0.52,0.28,0.82,0.32,0.4
5000,10,0.604,0.5,0.78,0.74,0.08,0.92
10000,10,0.58,0.58,0.8,0.52,0.04,0.96
25000,10,0.52,0.44,0.64,0.56,0.04,0.92
15000,10,0.6,0.72,0.64,0.56,0.14,0.94
30000,10,0.42400000000000004,0.3,0.5,0.26,0.08,0.98
35000,10,0.5640000000000001,0.42,0.64,0.6,0.24,0.92
20000,10,0.568,0.62,0.88,0.46,0.02,0.86
45000,10,0.45999999999999996,0.48,0.4,0.38,0.08,0.96
40000,10,0.516,0.5,0.78,0.4,0.04,0.86
50000,10,0.576,0.6,0.8,0.46,0.04,0.98
5000,20,0.6679999999999999,0.66,0.84,0.8,0.1,0.94
15000,20,0.6119999999999999,0.64,0.6,0.7,0.24,0.88
10000,20,0.5479999999999999,0.54,0.84,0.46,0.0,0.9
20000,20,0.6,0.62,0.8,0.7,0.0,0.88
45000,20,0.592,0.74,0.78,0.38,0.08,0.98
25000,20,0.516,0.46,0.62,0.54,0.0,0.96
35000,20,0.5559999999999999,0.48,0.7,0.48,0.2,0.92
40000,20,0.5439999999999999,0.68,0.74,0.34,0.0,0.96
50000,20,0.616,0.6,0.84,0.62,0.1,0.92
30000,20,0.4680000000000001,0.24,0.54,0.56,0.08,0.92
5000,50,0.644,0.64,0.92,0.66,0.08,0.92
15000,50,0.652,0.78,0.7,0.64,0.16,0.98
10000,50,0.628,0.78,0.82,0.68,0.02,0.84
20000,50,0.648,0.78,0.82,0.68,0.0,0.96
40000,50,0.588,0.78,0.72,0.58,0.0,0.86
25000,50,0.576,0.62,0.66,0.64,0.02,0.94
30000,50,0.584,0.62,0.8,0.56,0.04,0.9
35000,50,0.636,0.7,0.76,0.64,0.12,0.96
50000,50,0.636,0.9,0.78,0.6,0.0,0.9
45000,50,0.564,0.76,0.6,0.48,0.12,0.86
10000,100,0.6799999999999999,0.86,0.88,0.7,0.0,0.96
5000,100,0.692,0.86,0.86,0.76,0.02,0.96
20000,100,0.6799999999999999,0.88,0.88,0.74,0.0,0.9
35000,100,0.6839999999999999,0.84,0.84,0.68,0.1,0.96
40000,100,0.6719999999999999,0.9,0.86,0.64,0.02,0.94
50000,100,0.6,0.76,0.78,0.58,0.02,0.86
15000,100,0.704,0.94,0.82,0.68,0.16,0.92
25000,100,0.648,0.7,0.8,0.78,0.02,0.94
45000,100,0.612,0.8,0.74,0.5,0.06,0.96
30000,100,0.592,0.74,0.7,0.58,0.04,0.9
5000,200,0.708,0.9,0.8,0.82,0.08,0.94
10000,200,0.6759999999999999,0.84,0.86,0.66,0.02,1.0
15000,200,0.688,0.88,0.84,0.78,0.04,0.9
50000,200,0.6599999999999999,0.94,0.8,0.6,0.02,0.94
40000,200,0.6759999999999999,0.9,0.78,0.74,0.02,0.94
45000,200,0.628,0.86,0.7,0.56,0.1,0.92
25000,200,0.7,0.88,0.9,0.78,0.02,0.92
20000,200,0.6759999999999999,0.92,0.82,0.66,0.02,0.96
30000,200,0.6559999999999999,0.84,0.84,0.64,0.04,0.92
35000,200,0.604,0.68,0.76,0.64,0.04,0.9
