step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
30000,0,0.404,0.52,0.58,0.22,0.0,0.7
20000,0,0.296,0.32,0.1,0.28,0.0,0.78
15000,0,0.324,0.82,0.02,0.02,0.0,0.76
25000,0,0.324,0.62,0.44,0.1,0.0,0.46
5000,0,0.4600000000000001,0.72,0.3,0.58,0.24,0.46
40000,0,0.46399999999999997,0.64,0.2,0.58,0.04,0.86
50000,0,0.252,0.22,0.08,0.18,0.0,0.78
45000,0,0.52,0.54,0.52,0.78,0.08,0.68
25000,10,0.5879999999999999,0.62,0.58,0.58,0.18,0.98
10000,10,0.528,0.54,0.58,0.44,0.12,0.96
15000,10,0.52,0.54,0.62,0.46,0.04,0.94
30000,10,0.612,0.6,0.86,0.48,0.14,0.98
40000,10,0.584,0.44,0.76,0.66,0.1,0.96
35000,10,0.536,0.54,0.8,0.4,0.02,0.92
45000,10,0.588,0.54,0.76,0.52,0.24,0.88
5000,20,0.6639999999999999,0.56,0.86,0.66,0.32,0.92
25000,20,0.668,0.76,0.68,0.76,0.14,1.0
20000,20,0.668,0.74,0.9,0.68,0.08,0.94
10000,20,0.576,0.74,0.66,0.46,0.08,0.94
40000,20,0.6,0.56,0.82,0.54,0.12,0.96
35000,20,0.5519999999999999,0.46,0.8,0.48,0.06,0.96
45000,20,0.592,0.68,0.72,0.46,0.16,0.94
30000,20,0.624,0.7,0.88,0.5,0.1,0.94
50000,20,0.5559999999999999,0.64,0.74,0.44,0.06,0.9
20000,50,0.672,0.84,0.76,0.68,0.08,1.0
25000,50,0.68,0.92,0.7,0.7,0.1,0.98
5000,50,0.676,0.76,0.82,0.64,0.22,0.94
35000,50,0.588,0.56,0.9,0.48,0.08,0.92
10000,50,0.66,0.8,0.8,0.66,0.06,0.98
50000,50,0.656,0.7,0.86,0.64,0.12,0.96
30000,50,0.624,0.72,0.84,0.5,0.08,0.98
40000,50,0.64,0.62,0.86,0.64,0.12,0.96
45000,50,0.612,0.66,0.84,0.46,0.12,0.98
35000,100,0.632,0.78,0.74,0.6,0.04,1.0
5000,100,0.7000000000000001,0.7,0.84,0.78,0.2,0.98
15000,100,0.6799999999999999,0.86,0.86,0.68,0.04,0.96
20000,100,0.716,0.92,0.76,0.82,0.14,0.94
50000,100,0.6799999999999999,0.82,0.84,0.68,0.12,0.94
40000,100,0.68,0.7,0.8,0.74,0.22,0.94
45000,100,0.656,0.86,0.8,0.52,0.18,0.92
30000,100,0.6599999999999999,0.8,0.94,0.56,0.06,0.94
25000,100,0.656,0.86,0.58,0.76,0.14,0.94
10000,100,0.624,0.72,0.74,0.66,0.04,0.96
20000,200,0.708,0.88,0.82,0.78,0.1,0.96
25000,200,0.676,0.94,0.68,0.64,0.16,0.96
10000,200,0.66,0.78,0.84,0.66,0.1,0.92
5000,200,0.664,0.84,0.68,0.76,0.1,0.94
30000,200,0.6880000000000001,0.82,0.78,0.76,0.1,0.98
35000,200,0.6759999999999999,0.9,0.86,0.62,0.08,0.92
45000,200,0.692,0.84,0.82,0.64,0.2,0.96
15000,200,0.66,0.9,0.8,0.64,0.0,0.96
50000,200,0.696,0.84,0.9,0.66,0.1,0.98
40000,200,0.664,0.68,0.78,0.7,0.2,0.96
35000,0,0.4040000000000001,0.68,0.26,0.28,0.0,0.8
20000,10,0.6559999999999999,0.88,0.62,0.72,0.14,0.92
10000,0,0.148,0.1,0.12,0.2,0.0,0.32
5000,10,0.5720000000000001,0.44,0.76,0.4,0.28,0.98
50000,10,0.572,0.46,0.74,0.58,0.12,0.96
15000,20,0.5399999999999999,0.64,0.74,0.36,0.06,0.9
15000,50,0.6319999999999999,0.84,0.68,0.7,0.0,0.94
