step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
20000,20,0.5,0.42,0.74,0.46,0.0,0.88
5000,10,0.45999999999999996,0.54,0.5,0.5,0.02,0.74
20000,0,0.12000000000000002,0.02,0.22,0.16,0.0,0.2
25000,0,0.11600000000000002,0.14,0.02,0.26,0.0,0.16
30000,10,0.404,0.38,0.52,0.46,0.02,0.64
20000,10,0.5279999999999999,0.62,0.72,0.56,0.02,0.72
25000,10,0.45600000000000007,0.42,0.66,0.58,0.0,0.62
10000,10,0.4800000000000001,0.72,0.56,0.4,0.0,0.72
35000,10,0.43200000000000005,0.42,0.62,0.42,0.0,0.7
40000,10,0.43200000000000005,0.44,0.52,0.56,0.0,0.64
15000,10,0.44000000000000006,0.54,0.54,0.54,0.02,0.56
45000,10,0.4800000000000001,0.5,0.52,0.64,0.02,0.72
50000,10,0.43600000000000005,0.62,0.54,0.38,0.0,0.64
30000,0,0.13999999999999999,0.18,0.14,0.12,0.0,0.26
35000,0,0.11200000000000002,0.14,0.04,0.16,0.0,0.22
5000,20,0.54,0.68,0.64,0.66,0.0,0.72
5000,0,0.11200000000000002,0.32,0.06,0.14,0.0,0.04
35000,20,0.4720000000000001,0.56,0.56,0.5,0.0,0.74
25000,20,0.4880000000000001,0.48,0.62,0.62,0.06,0.66
50000,0,0.096,0.14,0.04,0.16,0.0,0.14
15000,20,0.42800000000000005,0.44,0.54,0.54,0.0,0.62
40000,0,0.06000000000000001,0.08,0.04,0.08,0.0,0.1
10000,20,0.5040000000000001,0.68,0.54,0.54,0.0,0.76
40000,20,0.524,0.5,0.76,0.6,0.02,0.74
15000,0,0.072,0.06,0.02,0.22,0.0,0.06
45000,0,0.152,0.18,0.1,0.26,0.0,0.22
45000,20,0.45599999999999996,0.42,0.72,0.5,0.0,0.64
10000,0,0.048,0.08,0.0,0.12,0.0,0.04
50000,20,0.4720000000000001,0.6,0.48,0.54,0.0,0.74
30000,20,0.404,0.56,0.52,0.4,0.0,0.54
10000,50,0.492,0.6,0.6,0.56,0.02,0.68
15000,50,0.5199999999999999,0.54,0.7,0.58,0.04,0.74
5000,50,0.404,0.48,0.56,0.38,0.0,0.6
50000,50,0.4720000000000001,0.56,0.66,0.4,0.0,0.74
25000,50,0.4640000000000001,0.46,0.58,0.5,0.04,0.74
30000,50,0.44399999999999995,0.58,0.52,0.42,0.0,0.7
35000,50,0.5,0.52,0.58,0.54,0.0,0.86
40000,50,0.5119999999999999,0.62,0.7,0.46,0.0,0.78
20000,50,0.516,0.56,0.72,0.54,0.0,0.76
45000,50,0.4800000000000001,0.54,0.54,0.56,0.0,0.76
10000,100,0.556,0.7,0.64,0.64,0.0,0.8
5000,100,0.496,0.64,0.64,0.36,0.02,0.82
15000,100,0.568,0.68,0.74,0.62,0.04,0.76
20000,100,0.43600000000000005,0.5,0.6,0.52,0.0,0.56
50000,100,0.5,0.54,0.66,0.58,0.0,0.72
25000,100,0.528,0.7,0.74,0.56,0.04,0.6
45000,100,0.524,0.66,0.62,0.58,0.02,0.74
35000,100,0.516,0.62,0.64,0.5,0.02,0.8
30000,100,0.516,0.62,0.68,0.52,0.0,0.76
40000,100,0.5,0.5,0.7,0.56,0.0,0.74
10000,200,0.504,0.56,0.48,0.6,0.0,0.88
5000,200,0.54,0.78,0.62,0.54,0.0,0.76
20000,200,0.488,0.42,0.74,0.52,0.02,0.74
25000,200,0.496,0.52,0.58,0.42,0.04,0.92
15000,200,0.484,0.44,0.62,0.56,0.04,0.76
35000,200,0.484,0.6,0.56,0.48,0.0,0.78
30000,200,0.488,0.66,0.62,0.42,0.04,0.7
40000,200,0.5519999999999999,0.68,0.72,0.5,0.0,0.86
45000,200,0.5,0.58,0.68,0.56,0.0,0.68
50000,200,0.4880000000000001,0.54,0.66,0.46,0.0,0.78
