step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
30000,0,0.092,0.0,0.0,0.2,0.0,0.26
35000,0,0.08399999999999999,0.02,0.06,0.3,0.0,0.04
5000,0,0.05600000000000001,0.0,0.0,0.2,0.0,0.08
20000,0,0.052000000000000005,0.02,0.0,0.22,0.0,0.02
30000,10,0.5640000000000001,0.42,0.7,0.48,0.48,0.74
10000,0,0.044,0.0,0.0,0.18,0.0,0.04
15000,0,0.052000000000000005,0.0,0.0,0.1,0.0,0.16
5000,10,0.596,0.66,0.58,0.52,0.54,0.68
25000,0,0.068,0.0,0.02,0.26,0.0,0.06
10000,10,0.5960000000000001,0.68,0.66,0.54,0.42,0.68
20000,10,0.528,0.48,0.74,0.4,0.42,0.6
35000,10,0.6199999999999999,0.6,0.68,0.66,0.44,0.72
15000,10,0.536,0.48,0.68,0.4,0.34,0.78
25000,10,0.54,0.56,0.56,0.54,0.42,0.62
5000,20,0.6279999999999999,0.68,0.7,0.58,0.46,0.72
30000,20,0.5840000000000001,0.56,0.74,0.56,0.4,0.66
15000,20,0.6119999999999999,0.72,0.66,0.42,0.5,0.76
10000,20,0.576,0.54,0.58,0.54,0.44,0.78
20000,20,0.616,0.64,0.68,0.64,0.38,0.74
25000,20,0.6359999999999999,0.6,0.72,0.5,0.58,0.78
35000,20,0.5880000000000001,0.6,0.56,0.62,0.48,0.68
5000,50,0.6279999999999999,0.58,0.68,0.52,0.56,0.8
20000,50,0.6279999999999999,0.58,0.74,0.58,0.5,0.74
30000,50,0.6639999999999999,0.62,0.74,0.54,0.54,0.88
25000,50,0.632,0.62,0.72,0.64,0.5,0.68
35000,50,0.632,0.6,0.74,0.58,0.56,0.68
10000,50,0.6359999999999999,0.74,0.68,0.56,0.5,0.7
15000,50,0.576,0.6,0.7,0.44,0.44,0.7
5000,100,0.6960000000000001,0.6,0.78,0.66,0.66,0.78
15000,100,0.608,0.48,0.6,0.56,0.56,0.84
20000,100,0.5960000000000001,0.56,0.68,0.58,0.4,0.76
10000,100,0.656,0.62,0.7,0.66,0.6,0.7
25000,100,0.6519999999999999,0.8,0.72,0.58,0.44,0.72
35000,100,0.6839999999999999,0.58,0.8,0.64,0.58,0.82
30000,100,0.6439999999999999,0.66,0.76,0.5,0.5,0.8
5000,200,0.664,0.66,0.78,0.66,0.44,0.78
15000,200,0.6039999999999999,0.58,0.7,0.46,0.58,0.7
10000,200,0.6519999999999999,0.62,0.66,0.62,0.56,0.8
35000,200,0.6359999999999999,0.64,0.7,0.56,0.52,0.76
25000,200,0.68,0.6,0.72,0.8,0.54,0.74
20000,200,0.624,0.64,0.62,0.56,0.52,0.78
30000,200,0.632,0.48,0.76,0.56,0.56,0.8
