step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
15000,0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0,0.0,0.0,0.0,0.0,0.0,0.0
50000,0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0,0.0,0.0,0.0,0.0,0.0,0.0
25000,0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0,0.0,0.0,0.0,0.0,0.0,0.0
45000,0,0.0,0.0,0.0,0.0,0.0,0.0
45000,10,0.188,0.0,0.0,0.14,0.0,0.8
35000,10,0.032,0.0,0.06,0.08,0.0,0.02
50000,10,0.024,0.0,0.0,0.08,0.0,0.04
40000,10,0.044000000000000004,0.04,0.0,0.1,0.0,0.08
20000,10,0.128,0.0,0.36,0.06,0.0,0.22
25000,10,0.004,0.0,0.0,0.02,0.0,0.0
15000,10,0.004,0.0,0.0,0.02,0.0,0.0
5000,10,0.0,0.0,0.0,0.0,0.0,0.0
45000,20,0.42400000000000004,0.6,0.12,0.32,0.1,0.98
20000,20,0.388,0.78,0.0,0.24,0.0,0.92
10000,10,0.012,0.0,0.02,0.0,0.0,0.04
40000,20,0.32799999999999996,0.38,0.0,0.32,0.0,0.94
30000,10,0.004,0.0,0.0,0.0,0.0,0.02
5000,20,0.328,0.56,0.04,0.26,0.02,0.76
10000,20,0.276,0.8,0.02,0.22,0.0,0.34
50000,20,0.248,0.22,0.02,0.16,0.0,0.84
35000,20,0.304,0.38,0.0,0.24,0.0,0.9
15000,20,0.16799999999999998,0.06,0.1,0.2,0.0,0.48
25000,20,0.21600000000000003,0.16,0.02,0.26,0.0,0.64
30000,20,0.27599999999999997,0.66,0.0,0.02,0.0,0.7
25000,50,0.6479999999999999,0.88,0.6,0.7,0.08,0.98
40000,50,0.644,0.84,0.64,0.72,0.04,0.98
35000,50,0.692,0.9,0.7,0.78,0.1,0.98
20000,50,0.64,0.74,0.76,0.64,0.1,0.96
15000,50,0.6599999999999999,0.64,0.68,0.6,0.44,0.94
45000,50,0.66,0.84,0.7,0.6,0.16,1.0
50000,50,0.588,0.68,0.64,0.56,0.12,0.94
5000,50,0.576,0.74,0.6,0.46,0.28,0.8
10000,50,0.6159999999999999,0.7,0.58,0.62,0.28,0.9
30000,50,0.532,0.64,0.5,0.42,0.14,0.96
45000,100,0.668,0.88,0.8,0.6,0.1,0.96
35000,100,0.668,0.76,0.72,0.72,0.18,0.96
20000,100,0.6559999999999999,0.84,0.82,0.64,0.02,0.96
5000,100,0.612,0.88,0.58,0.48,0.22,0.9
10000,100,0.644,0.88,0.64,0.68,0.18,0.84
50000,100,0.6519999999999999,0.76,0.7,0.72,0.14,0.94
40000,100,0.632,0.7,0.68,0.64,0.16,0.98
25000,100,0.628,0.86,0.66,0.68,0.04,0.9
15000,100,0.676,0.84,0.74,0.68,0.2,0.92
30000,100,0.544,0.76,0.56,0.44,0.04,0.92
45000,200,0.6799999999999999,0.8,0.82,0.82,0.02,0.94
25000,200,0.6799999999999999,0.92,0.74,0.72,0.06,0.96
20000,200,0.6639999999999999,0.92,0.88,0.58,0.06,0.88
5000,200,0.696,0.94,0.86,0.72,0.08,0.88
40000,200,0.656,0.84,0.68,0.68,0.08,1.0
50000,200,0.664,0.86,0.72,0.68,0.14,0.92
10000,200,0.6799999999999999,0.92,0.76,0.7,0.12,0.9
35000,200,0.6759999999999999,0.82,0.84,0.72,0.12,0.88
15000,200,0.6599999999999999,0.88,0.76,0.7,0.08,0.88
30000,200,0.584,0.78,0.64,0.58,0.0,0.92
