step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
5000,0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0,0.0,0.0,0.0,0.0,0.0,0.0
15000,0,0.0,0.0,0.0,0.0,0.0,0.0
25000,0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0,0.0,0.0,0.0,0.0,0.0,0.0
50000,0,0.0,0.0,0.0,0.0,0.0,0.0
45000,0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0,0.0,0.0,0.0,0.0,0.0,0.0
45000,10,0.016,0.0,0.06,0.02,0.0,0.0
25000,10,0.008,0.0,0.0,0.02,0.0,0.02
40000,20,0.4720000000000001,0.22,0.04,0.34,0.76,1.0
35000,20,0.556,0.38,0.28,0.54,0.6,0.98
5000,10,0.032,0.0,0.0,0.16,0.0,0.0
15000,10,0.0,0.0,0.0,0.0,0.0,0.0
50000,10,0.084,0.02,0.3,0.0,0.02,0.08
20000,20,0.292,0.4,0.02,0.06,0.0,0.98
35000,10,0.052000000000000005,0.0,0.08,0.08,0.04,0.06
10000,10,0.032,0.02,0.0,0.14,0.0,0.0
20000,10,0.004,0.0,0.0,0.02,0.0,0.0
30000,10,0.004,0.0,0.02,0.0,0.0,0.0
40000,10,0.2,0.14,0.0,0.0,0.02,0.84
30000,20,0.284,0.42,0.0,0.06,0.0,0.94
15000,20,0.196,0.06,0.02,0.06,0.0,0.84
25000,20,0.292,0.1,0.2,0.2,0.0,0.96
5000,20,0.2,0.38,0.06,0.06,0.0,0.5
10000,20,0.092,0.12,0.06,0.14,0.0,0.14
45000,20,0.22799999999999998,0.0,0.12,0.08,0.0,0.94
30000,50,0.62,0.78,0.6,0.7,0.02,1.0
35000,50,0.628,0.84,0.46,0.8,0.04,1.0
45000,50,0.628,0.86,0.58,0.68,0.04,0.98
50000,50,0.66,0.94,0.52,0.78,0.06,1.0
25000,50,0.6319999999999999,0.92,0.48,0.74,0.04,0.98
15000,50,0.576,0.86,0.36,0.7,0.0,0.96
10000,50,0.5319999999999999,0.84,0.3,0.6,0.0,0.92
20000,50,0.576,0.84,0.46,0.62,0.0,0.96
5000,50,0.512,0.8,0.5,0.38,0.0,0.88
40000,50,0.604,0.78,0.58,0.66,0.02,0.98
30000,100,0.672,0.88,0.7,0.7,0.1,0.98
50000,100,0.676,0.88,0.72,0.76,0.08,0.94
40000,100,0.66,0.9,0.72,0.7,0.02,0.96
35000,100,0.6599999999999999,0.86,0.68,0.72,0.06,0.98
25000,100,0.652,0.74,0.72,0.78,0.04,0.98
15000,100,0.616,0.92,0.54,0.64,0.0,0.98
45000,100,0.656,0.76,0.72,0.8,0.02,0.98
20000,100,0.604,0.86,0.7,0.54,0.0,0.92
10000,100,0.644,0.86,0.6,0.74,0.14,0.88
5000,100,0.6399999999999999,0.8,0.74,0.76,0.0,0.9
45000,200,0.6799999999999999,0.92,0.8,0.7,0.02,0.96
40000,200,0.704,0.98,0.86,0.72,0.04,0.92
25000,200,0.688,0.92,0.76,0.74,0.08,0.94
15000,200,0.6719999999999999,0.94,0.76,0.68,0.02,0.96
35000,200,0.6679999999999999,0.84,0.82,0.7,0.0,0.98
20000,200,0.636,0.9,0.7,0.66,0.0,0.92
50000,200,0.644,0.88,0.66,0.7,0.06,0.92
30000,200,0.6599999999999999,0.94,0.7,0.68,0.04,0.94
10000,200,0.664,0.9,0.66,0.72,0.16,0.88
5000,200,0.6759999999999999,0.8,0.78,0.88,0.04,0.88
50000,20,0.488,0.42,0.1,0.28,0.66,0.98
