step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
20000,0,0.124,0.18,0.36,0.0,0.0,0.08
15000,0,0.26799999999999996,0.5,0.44,0.0,0.0,0.4
30000,0,0.032,0.0,0.16,0.0,0.0,0.0
25000,0,0.064,0.0,0.14,0.0,0.0,0.18
5000,0,0.04,0.08,0.0,0.06,0.0,0.06
10000,0,0.004,0.0,0.0,0.0,0.0,0.02
25000,10,0.17200000000000001,0.14,0.38,0.04,0.0,0.3
5000,10,0.23200000000000004,0.5,0.16,0.12,0.0,0.38
15000,10,0.284,0.4,0.52,0.1,0.0,0.4
30000,10,0.24400000000000005,0.54,0.32,0.04,0.0,0.32
10000,10,0.272,0.06,0.74,0.12,0.0,0.44
20000,20,0.384,0.44,0.64,0.06,0.0,0.78
30000,20,0.28400000000000003,0.8,0.2,0.1,0.0,0.32
25000,20,0.22400000000000003,0.28,0.42,0.04,0.0,0.38
5000,20,0.3,0.52,0.24,0.14,0.0,0.6
10000,20,0.312,0.14,0.74,0.16,0.0,0.52
15000,20,0.27999999999999997,0.26,0.4,0.0,0.0,0.74
20000,50,0.392,0.42,0.76,0.2,0.0,0.58
10000,50,0.45199999999999996,0.54,0.74,0.2,0.0,0.78
5000,50,0.35200000000000004,0.44,0.54,0.12,0.0,0.66
30000,50,0.284,0.66,0.14,0.2,0.0,0.42
25000,50,0.304,0.46,0.5,0.08,0.0,0.48
5000,100,0.44000000000000006,0.6,0.64,0.18,0.0,0.78
10000,100,0.5559999999999999,0.66,0.76,0.42,0.0,0.94
20000,100,0.476,0.52,0.8,0.32,0.0,0.74
25000,100,0.31199999999999994,0.32,0.58,0.2,0.0,0.46
15000,100,0.336,0.52,0.4,0.12,0.0,0.64
30000,100,0.34,0.68,0.28,0.18,0.0,0.56
5000,200,0.46399999999999997,0.6,0.58,0.3,0.0,0.84
20000,200,0.524,0.68,0.82,0.26,0.0,0.86
10000,200,0.5279999999999999,0.62,0.66,0.6,0.0,0.76
15000,200,0.46799999999999997,0.58,0.48,0.48,0.0,0.8
25000,200,0.396,0.48,0.58,0.2,0.0,0.72
