step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
20000,0,0.276,0.38,0.62,0.08,0.04,0.26
10000,0,0.264,0.46,0.5,0.04,0.06,0.26
30000,0,0.308,0.42,0.62,0.16,0.0,0.34
25000,0,0.29200000000000004,0.4,0.6,0.14,0.02,0.3
25000,10,0.6359999999999999,0.7,0.78,0.82,0.12,0.76
50000,0,0.364,0.44,0.68,0.2,0.0,0.5
15000,0,0.31200000000000006,0.48,0.62,0.14,0.04,0.28
35000,0,0.3,0.36,0.68,0.08,0.0,0.38
40000,0,0.316,0.3,0.64,0.14,0.0,0.5
40000,10,0.56,0.66,0.48,0.64,0.1,0.92
5000,0,0.2,0.32,0.2,0.1,0.02,0.36
45000,0,0.26799999999999996,0.26,0.6,0.1,0.0,0.38
5000,10,0.54,0.62,0.52,0.74,0.06,0.76
15000,10,0.608,0.62,0.76,0.84,0.1,0.72
10000,10,0.5800000000000001,0.64,0.66,0.72,0.12,0.76
30000,10,0.544,0.5,0.58,0.8,0.1,0.74
20000,10,0.5840000000000001,0.56,0.68,0.78,0.06,0.84
45000,10,0.576,0.64,0.54,0.76,0.08,0.86
35000,10,0.54,0.58,0.62,0.68,0.06,0.76
50000,10,0.5640000000000001,0.5,0.64,0.72,0.04,0.92
10000,20,0.6159999999999999,0.66,0.72,0.72,0.12,0.86
15000,20,0.636,0.66,0.8,0.68,0.12,0.92
25000,20,0.612,0.58,0.76,0.68,0.12,0.92
30000,20,0.6279999999999999,0.64,0.84,0.78,0.08,0.8
5000,20,0.5599999999999999,0.52,0.7,0.66,0.12,0.8
20000,20,0.608,0.58,0.7,0.68,0.16,0.92
35000,20,0.62,0.7,0.76,0.74,0.04,0.86
40000,20,0.6,0.58,0.76,0.7,0.1,0.86
45000,20,0.58,0.5,0.72,0.76,0.1,0.82
10000,50,0.6479999999999999,0.68,0.86,0.76,0.06,0.88
5000,50,0.6439999999999999,0.66,0.78,0.7,0.16,0.92
40000,50,0.664,0.7,0.78,0.76,0.12,0.96
20000,50,0.624,0.72,0.78,0.68,0.12,0.82
35000,50,0.676,0.76,0.82,0.78,0.06,0.96
15000,50,0.6199999999999999,0.64,0.74,0.76,0.1,0.86
30000,50,0.6399999999999999,0.7,0.72,0.76,0.16,0.86
50000,50,0.6439999999999999,0.7,0.82,0.74,0.04,0.92
25000,50,0.604,0.62,0.82,0.72,0.04,0.82
45000,50,0.592,0.62,0.6,0.8,0.06,0.88
15000,100,0.6759999999999999,0.82,0.88,0.74,0.14,0.8
20000,100,0.6120000000000001,0.66,0.8,0.66,0.14,0.8
5000,100,0.66,0.76,0.82,0.7,0.06,0.96
25000,100,0.64,0.66,0.78,0.8,0.08,0.88
10000,100,0.6399999999999999,0.8,0.76,0.7,0.12,0.82
45000,100,0.632,0.7,0.9,0.64,0.02,0.9
35000,100,0.64,0.74,0.76,0.78,0.04,0.88
50000,100,0.636,0.76,0.74,0.7,0.08,0.9
30000,100,0.68,0.78,0.88,0.78,0.06,0.9
40000,100,0.628,0.74,0.82,0.64,0.1,0.84
30000,200,0.696,0.84,0.86,0.82,0.06,0.9
5000,200,0.6520000000000001,0.82,0.74,0.8,0.14,0.76
25000,200,0.652,0.78,0.8,0.74,0.08,0.86
50000,200,0.636,0.74,0.8,0.68,0.06,0.9
20000,200,0.6359999999999999,0.72,0.8,0.7,0.08,0.88
15000,200,0.6679999999999999,0.72,0.86,0.82,0.14,0.8
45000,200,0.6519999999999999,0.72,0.72,0.84,0.12,0.86
10000,200,0.64,0.72,0.74,0.74,0.06,0.94
40000,200,0.6280000000000001,0.64,0.9,0.78,0.06,0.76
35000,200,0.6639999999999999,0.68,0.84,0.78,0.1,0.92
50000,20,0.636,0.68,0.72,0.66,0.14,0.98
