step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
45000,0,0.508,0.84,0.48,0.28,0.0,0.94
50000,0,0.45999999999999996,0.72,0.84,0.02,0.0,0.72
35000,0,0.41600000000000004,0.64,0.8,0.04,0.0,0.6
5000,0,0.368,0.62,0.48,0.26,0.0,0.48
40000,0,0.4640000000000001,0.34,1.0,0.02,0.0,0.96
30000,0,0.276,0.02,0.82,0.22,0.0,0.32
20000,0,0.304,0.08,0.48,0.22,0.0,0.74
25000,0,0.40800000000000003,0.64,0.4,0.26,0.0,0.74
15000,0,0.392,0.42,0.28,0.58,0.0,0.68
10000,0,0.08800000000000001,0.0,0.34,0.0,0.0,0.1
25000,10,0.624,0.72,0.76,0.32,0.36,0.96
5000,10,0.5800000000000001,0.78,0.78,0.34,0.06,0.94
10000,10,0.504,0.4,0.86,0.28,0.02,0.96
20000,10,0.5279999999999999,0.66,0.74,0.24,0.06,0.94
45000,10,0.572,0.84,0.5,0.44,0.16,0.92
15000,10,0.524,0.78,0.54,0.32,0.06,0.92
35000,10,0.604,0.8,0.82,0.44,0.02,0.94
40000,10,0.5479999999999999,0.72,0.6,0.44,0.0,0.98
50000,10,0.544,0.64,0.86,0.26,0.08,0.88
30000,10,0.5039999999999999,0.58,0.76,0.18,0.04,0.96
10000,20,0.576,0.58,0.92,0.34,0.04,1.0
5000,20,0.64,0.9,0.74,0.48,0.12,0.96
40000,20,0.5599999999999999,0.92,0.7,0.2,0.02,0.96
20000,20,0.592,0.68,0.74,0.4,0.2,0.94
15000,20,0.58,0.76,0.7,0.34,0.2,0.9
45000,20,0.5640000000000001,0.88,0.44,0.34,0.16,1.0
25000,20,0.6319999999999999,0.82,0.7,0.44,0.32,0.88
30000,20,0.608,0.74,0.86,0.36,0.1,0.98
35000,20,0.632,0.88,0.86,0.4,0.08,0.94
50000,20,0.5760000000000001,0.9,0.76,0.28,0.04,0.9
5000,50,0.692,0.82,0.9,0.54,0.24,0.96
10000,50,0.652,0.8,0.84,0.56,0.08,0.98
15000,50,0.612,0.8,0.76,0.52,0.1,0.88
20000,50,0.64,0.86,0.82,0.46,0.1,0.96
35000,50,0.6599999999999999,0.94,0.84,0.44,0.12,0.96
40000,50,0.636,0.88,0.78,0.5,0.04,0.98
30000,50,0.648,0.84,0.86,0.5,0.06,0.98
45000,50,0.624,0.92,0.64,0.52,0.1,0.94
25000,50,0.696,0.96,0.78,0.48,0.32,0.94
50000,50,0.632,0.8,0.8,0.56,0.02,0.98
5000,100,0.7,0.92,0.86,0.6,0.18,0.94
10000,100,0.708,0.9,0.96,0.66,0.04,0.98
25000,100,0.668,0.8,0.8,0.58,0.22,0.94
35000,100,0.7,0.98,0.84,0.68,0.04,0.96
30000,100,0.664,0.98,0.8,0.5,0.08,0.96
40000,100,0.6679999999999999,0.84,0.84,0.7,0.02,0.94
50000,100,0.6559999999999999,0.94,0.82,0.48,0.1,0.94
45000,100,0.656,0.96,0.66,0.6,0.1,0.96
20000,100,0.6559999999999999,0.96,0.7,0.56,0.06,1.0
15000,100,0.628,0.8,0.74,0.48,0.14,0.98
45000,200,0.712,0.96,0.82,0.64,0.16,0.98
5000,200,0.672,0.88,0.76,0.66,0.12,0.94
50000,200,0.6799999999999999,0.88,0.88,0.6,0.04,1.0
15000,200,0.6880000000000001,0.9,0.86,0.56,0.16,0.96
35000,200,0.6759999999999999,0.96,0.8,0.62,0.02,0.98
20000,200,0.6799999999999999,0.84,0.88,0.62,0.08,0.98
30000,200,0.6839999999999999,0.88,0.82,0.62,0.12,0.98
25000,200,0.6519999999999999,0.86,0.84,0.52,0.12,0.92
10000,200,0.668,0.88,0.84,0.56,0.12,0.94
40000,200,0.712,0.86,0.84,0.82,0.06,0.98
