step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
40000,10,0.176,0.06,0.0,0.22,0.0,0.6
5000,0,0.0,0.0,0.0,0.0,0.0,0.0
5000,10,0.188,0.22,0.12,0.16,0.02,0.42
35000,0,0.0,0.0,0.0,0.0,0.0,0.0
20000,10,0.156,0.0,0.02,0.3,0.0,0.46
30000,0,0.0,0.0,0.0,0.0,0.0,0.0
30000,10,0.12000000000000002,0.02,0.02,0.28,0.0,0.28
25000,10,0.136,0.06,0.0,0.28,0.0,0.34
5000,20,0.32,0.36,0.18,0.5,0.0,0.56
50000,10,0.196,0.1,0.08,0.3,0.0,0.5
15000,0,0.0,0.0,0.0,0.0,0.0,0.0
45000,10,0.144,0.02,0.0,0.2,0.02,0.48
10000,10,0.144,0.14,0.0,0.24,0.0,0.34
35000,10,0.172,0.06,0.02,0.2,0.0,0.58
10000,0,0.0,0.0,0.0,0.0,0.0,0.0
25000,0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0,0.0,0.0,0.0,0.0,0.0,0.0
15000,10,0.10400000000000001,0.02,0.0,0.22,0.02,0.26
50000,0,0.0,0.0,0.0,0.0,0.0,0.0
15000,20,0.22000000000000003,0.12,0.14,0.34,0.0,0.5
30000,20,0.21200000000000002,0.06,0.02,0.36,0.0,0.62
45000,0,0.0,0.0,0.0,0.0,0.0,0.0
10000,20,0.256,0.32,0.0,0.4,0.0,0.56
25000,20,0.24000000000000005,0.02,0.06,0.46,0.0,0.66
20000,20,0.2,0.06,0.02,0.38,0.0,0.54
40000,20,0.144,0.04,0.0,0.32,0.0,0.36
45000,20,0.156,0.0,0.0,0.38,0.0,0.4
35000,20,0.20400000000000001,0.04,0.04,0.36,0.0,0.58
50000,20,0.26799999999999996,0.04,0.08,0.58,0.0,0.64
5000,50,0.38,0.52,0.28,0.44,0.0,0.66
10000,50,0.308,0.42,0.02,0.54,0.0,0.56
35000,50,0.244,0.18,0.06,0.42,0.0,0.56
40000,50,0.27999999999999997,0.1,0.0,0.5,0.0,0.8
15000,50,0.304,0.1,0.22,0.6,0.02,0.58
45000,50,0.22400000000000003,0.1,0.0,0.38,0.0,0.64
20000,50,0.23600000000000004,0.04,0.02,0.52,0.0,0.6
30000,50,0.22000000000000003,0.12,0.06,0.22,0.0,0.7
25000,50,0.248,0.16,0.1,0.46,0.0,0.52
50000,50,0.27999999999999997,0.26,0.04,0.44,0.0,0.66
10000,100,0.324,0.34,0.06,0.44,0.0,0.78
25000,100,0.33599999999999997,0.2,0.18,0.6,0.0,0.7
20000,100,0.26399999999999996,0.1,0.02,0.48,0.0,0.72
5000,100,0.41999999999999993,0.5,0.24,0.6,0.06,0.7
30000,100,0.27599999999999997,0.16,0.06,0.52,0.02,0.62
40000,100,0.27999999999999997,0.08,0.06,0.5,0.0,0.76
15000,100,0.296,0.14,0.22,0.54,0.04,0.54
35000,100,0.308,0.16,0.12,0.6,0.06,0.6
45000,100,0.22800000000000004,0.1,0.0,0.38,0.02,0.64
50000,100,0.288,0.22,0.08,0.5,0.0,0.64
25000,200,0.32,0.3,0.1,0.48,0.0,0.72
20000,200,0.26,0.06,0.0,0.5,0.0,0.74
10000,200,0.34,0.5,0.04,0.48,0.0,0.68
30000,200,0.268,0.1,0.04,0.4,0.02,0.78
15000,200,0.308,0.14,0.14,0.52,0.02,0.72
35000,200,0.324,0.26,0.08,0.58,0.02,0.68
5000,200,0.376,0.44,0.22,0.42,0.04,0.76
40000,200,0.292,0.18,0.04,0.5,0.0,0.74
45000,200,0.24800000000000005,0.08,0.02,0.46,0.0,0.68
50000,200,0.308,0.12,0.08,0.62,0.0,0.72
