step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
35000,0,0.184,0.16,0.04,0.06,0.0,0.66
10000,0,0.039999999999999994,0.0,0.18,0.02,0.0,0.0
45000,0,0.312,0.62,0.34,0.0,0.0,0.6
40000,0,0.188,0.34,0.34,0.0,0.0,0.26
25000,0,0.096,0.06,0.18,0.02,0.0,0.22
5000,0,0.028000000000000004,0.0,0.0,0.0,0.0,0.14
20000,0,0.064,0.0,0.14,0.02,0.0,0.16
50000,0,0.296,0.46,0.7,0.18,0.0,0.14
30000,0,0.008,0.0,0.02,0.0,0.0,0.02
25000,10,0.304,0.86,0.34,0.24,0.0,0.08
40000,10,0.328,0.6,0.4,0.1,0.0,0.54
10000,10,0.332,0.3,0.8,0.14,0.0,0.42
5000,10,0.372,0.62,0.52,0.18,0.0,0.54
50000,10,0.42800000000000005,0.6,0.64,0.06,0.08,0.76
30000,10,0.316,0.64,0.64,0.1,0.0,0.2
20000,10,0.256,0.36,0.26,0.18,0.0,0.48
35000,10,0.312,0.46,0.28,0.08,0.0,0.74
45000,10,0.42400000000000004,0.84,0.5,0.02,0.0,0.76
15000,20,0.34800000000000003,0.48,0.38,0.26,0.0,0.62
45000,20,0.4,0.76,0.4,0.02,0.0,0.82
40000,20,0.248,0.42,0.3,0.06,0.0,0.46
5000,20,0.364,0.44,0.56,0.18,0.0,0.64
25000,20,0.356,0.86,0.46,0.2,0.0,0.26
35000,20,0.35200000000000004,0.54,0.28,0.14,0.02,0.78
50000,20,0.43600000000000005,0.62,0.56,0.26,0.1,0.64
30000,20,0.348,0.58,0.6,0.14,0.0,0.42
15000,50,0.44399999999999995,0.66,0.36,0.38,0.0,0.82
10000,50,0.44800000000000006,0.7,0.76,0.28,0.0,0.5
5000,50,0.42400000000000004,0.58,0.4,0.36,0.02,0.76
50000,50,0.46799999999999997,0.76,0.6,0.3,0.06,0.62
25000,50,0.41200000000000003,0.82,0.4,0.36,0.0,0.48
40000,50,0.41200000000000003,0.66,0.48,0.2,0.0,0.72
20000,50,0.41600000000000004,0.54,0.32,0.38,0.0,0.84
45000,50,0.41600000000000004,0.72,0.44,0.16,0.0,0.76
35000,100,0.512,0.74,0.44,0.56,0.0,0.82
5000,100,0.5,0.7,0.54,0.44,0.0,0.82
30000,100,0.516,0.72,0.56,0.52,0.0,0.78
45000,100,0.45600000000000007,0.74,0.36,0.34,0.0,0.84
40000,100,0.508,0.78,0.54,0.46,0.0,0.76
10000,100,0.588,0.86,0.82,0.44,0.0,0.82
15000,100,0.5359999999999999,0.78,0.48,0.64,0.0,0.78
50000,100,0.46799999999999997,0.64,0.52,0.4,0.04,0.74
10000,200,0.6199999999999999,0.78,0.78,0.74,0.02,0.78
15000,200,0.532,0.78,0.38,0.66,0.0,0.84
25000,200,0.5640000000000001,0.92,0.48,0.62,0.0,0.8
20000,200,0.5359999999999999,0.84,0.4,0.58,0.0,0.86
5000,200,0.524,0.62,0.56,0.62,0.04,0.78
40000,200,0.584,0.78,0.46,0.74,0.02,0.92
30000,200,0.604,0.74,0.74,0.72,0.0,0.82
45000,200,0.5479999999999999,0.84,0.3,0.64,0.0,0.96
50000,200,0.564,0.84,0.52,0.52,0.02,0.92
35000,200,0.568,0.74,0.56,0.64,0.02,0.88
15000,0,0.10800000000000001,0.52,0.0,0.0,0.0,0.02
10000,20,0.348,0.4,0.84,0.14,0.0,0.36
15000,10,0.24000000000000005,0.64,0.16,0.0,0.0,0.4
20000,20,0.316,0.56,0.3,0.1,0.0,0.62
30000,50,0.4600000000000001,0.66,0.62,0.38,0.0,0.64
35000,50,0.492,0.68,0.34,0.58,0.0,0.86
25000,100,0.5359999999999999,0.84,0.54,0.58,0.0,0.72
20000,100,0.484,0.7,0.34,0.52,0.0,0.86
