step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
40000,0,0.248,0.76,0.14,0.0,0.0,0.34
15000,0,0.048,0.04,0.0,0.1,0.0,0.1
35000,0,0.092,0.0,0.28,0.18,0.0,0.0
5000,0,0.148,0.0,0.54,0.0,0.0,0.2
10000,0,0.132,0.06,0.28,0.04,0.0,0.28
45000,0,0.404,0.6,0.78,0.0,0.0,0.64
50000,0,0.12,0.0,0.04,0.08,0.0,0.48
30000,0,0.084,0.06,0.02,0.0,0.0,0.34
25000,0,0.08,0.32,0.0,0.0,0.0,0.08
45000,10,0.43600000000000005,0.94,0.32,0.0,0.0,0.92
10000,10,0.372,0.5,0.56,0.04,0.0,0.76
20000,10,0.356,0.64,0.3,0.1,0.0,0.74
40000,10,0.352,0.9,0.12,0.16,0.0,0.58
25000,10,0.41600000000000004,0.66,0.52,0.14,0.02,0.74
5000,10,0.308,0.66,0.26,0.16,0.0,0.46
35000,10,0.33999999999999997,0.62,0.46,0.2,0.0,0.42
30000,10,0.288,0.66,0.22,0.04,0.0,0.52
50000,10,0.296,0.32,0.5,0.04,0.0,0.62
15000,10,0.316,0.7,0.48,0.08,0.0,0.32
45000,20,0.45599999999999996,0.86,0.44,0.16,0.0,0.82
30000,20,0.36400000000000005,0.78,0.32,0.12,0.0,0.6
15000,20,0.36,0.8,0.48,0.12,0.02,0.38
10000,20,0.36400000000000005,0.64,0.46,0.12,0.0,0.6
5000,20,0.336,0.72,0.36,0.24,0.0,0.36
40000,20,0.34800000000000003,0.88,0.14,0.08,0.0,0.64
35000,20,0.45199999999999996,0.9,0.56,0.16,0.0,0.64
20000,20,0.41200000000000003,0.68,0.32,0.2,0.0,0.86
50000,20,0.352,0.48,0.46,0.08,0.02,0.72
20000,50,0.528,0.7,0.72,0.32,0.0,0.9
35000,50,0.5640000000000001,0.9,0.78,0.34,0.02,0.78
5000,50,0.44800000000000006,0.78,0.5,0.4,0.0,0.56
30000,50,0.46399999999999997,0.88,0.54,0.36,0.0,0.54
50000,50,0.508,0.72,0.56,0.44,0.0,0.82
40000,50,0.43200000000000005,0.84,0.18,0.42,0.0,0.72
10000,50,0.512,0.78,0.64,0.3,0.0,0.84
45000,50,0.388,0.72,0.2,0.38,0.0,0.64
25000,100,0.6399999999999999,0.88,0.86,0.56,0.0,0.9
10000,100,0.5519999999999999,0.78,0.72,0.44,0.02,0.8
5000,100,0.516,0.92,0.52,0.54,0.0,0.6
20000,100,0.5479999999999999,0.82,0.6,0.44,0.0,0.88
50000,100,0.572,0.74,0.72,0.56,0.0,0.84
45000,100,0.508,0.92,0.4,0.44,0.0,0.78
40000,100,0.508,0.88,0.32,0.56,0.0,0.78
35000,100,0.52,0.92,0.66,0.32,0.0,0.7
30000,100,0.5599999999999999,0.86,0.62,0.52,0.02,0.78
20000,200,0.6,0.84,0.64,0.62,0.0,0.9
25000,200,0.64,0.86,0.8,0.66,0.0,0.88
15000,200,0.6,0.92,0.7,0.54,0.0,0.84
10000,200,0.568,0.86,0.62,0.5,0.02,0.84
50000,200,0.6,0.82,0.82,0.62,0.0,0.74
45000,200,0.564,0.92,0.56,0.48,0.0,0.86
5000,200,0.572,0.84,0.68,0.5,0.0,0.84
30000,200,0.5720000000000001,0.9,0.54,0.68,0.0,0.74
20000,0,0.032,0.0,0.08,0.02,0.0,0.06
25000,20,0.45999999999999996,0.64,0.74,0.16,0.0,0.76
25000,50,0.5599999999999999,0.78,0.62,0.48,0.0,0.92
15000,50,0.512,0.94,0.66,0.26,0.0,0.7
15000,100,0.5599999999999999,0.94,0.62,0.44,0.0,0.8
35000,200,0.5800000000000001,0.9,0.68,0.5,0.02,0.8
40000,200,0.628,0.96,0.58,0.68,0.02,0.9
