step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
20000,10,0.172,0.24,0.24,0.26,0.0,0.12
5000,10,0.21600000000000003,0.24,0.32,0.32,0.0,0.2
30000,10,0.256,0.48,0.3,0.3,0.0,0.2
15000,10,0.188,0.22,0.08,0.4,0.0,0.24
40000,10,0.244,0.34,0.5,0.18,0.0,0.2
10000,10,0.22000000000000003,0.36,0.18,0.38,0.0,0.18
5000,0,0.032,0.04,0.02,0.06,0.0,0.04
35000,10,0.196,0.28,0.08,0.32,0.0,0.3
25000,10,0.184,0.18,0.34,0.3,0.0,0.1
25000,0,0.02,0.0,0.02,0.08,0.0,0.0
45000,10,0.23200000000000004,0.34,0.28,0.24,0.0,0.3
30000,0,0.044,0.04,0.0,0.18,0.0,0.0
40000,0,0.036,0.02,0.14,0.02,0.0,0.0
20000,0,0.012,0.0,0.04,0.0,0.0,0.02
10000,0,0.028000000000000004,0.06,0.02,0.02,0.0,0.04
35000,0,0.027999999999999997,0.0,0.0,0.12,0.0,0.02
15000,0,0.016,0.06,0.0,0.02,0.0,0.0
45000,0,0.088,0.0,0.1,0.08,0.0,0.26
5000,20,0.308,0.36,0.52,0.44,0.0,0.22
15000,20,0.21600000000000003,0.36,0.08,0.4,0.0,0.24
20000,20,0.23200000000000004,0.34,0.22,0.36,0.0,0.24
40000,20,0.348,0.44,0.58,0.36,0.0,0.36
10000,20,0.2760000000000001,0.56,0.3,0.38,0.0,0.14
35000,20,0.192,0.34,0.04,0.3,0.06,0.22
30000,20,0.29999999999999993,0.54,0.2,0.58,0.0,0.18
25000,20,0.20800000000000002,0.28,0.4,0.28,0.0,0.08
45000,20,0.35600000000000004,0.54,0.54,0.34,0.0,0.36
5000,50,0.296,0.42,0.62,0.3,0.0,0.14
20000,50,0.26,0.48,0.2,0.38,0.0,0.24
10000,50,0.292,0.44,0.28,0.48,0.02,0.24
15000,50,0.284,0.42,0.08,0.54,0.0,0.38
25000,50,0.288,0.26,0.5,0.44,0.0,0.24
30000,50,0.28800000000000003,0.42,0.22,0.52,0.0,0.28
40000,50,0.44799999999999995,0.66,0.78,0.42,0.0,0.38
35000,50,0.304,0.5,0.08,0.6,0.02,0.32
45000,50,0.392,0.48,0.6,0.32,0.0,0.56
40000,100,0.4800000000000001,0.68,0.66,0.56,0.0,0.5
30000,100,0.328,0.56,0.18,0.54,0.0,0.36
20000,100,0.292,0.5,0.22,0.46,0.0,0.28
25000,100,0.316,0.4,0.54,0.4,0.0,0.24
35000,100,0.296,0.54,0.1,0.38,0.02,0.44
45000,100,0.472,0.62,0.68,0.46,0.0,0.6
10000,200,0.356,0.5,0.3,0.52,0.0,0.46
15000,200,0.3,0.4,0.1,0.58,0.02,0.4
20000,200,0.32,0.46,0.34,0.34,0.0,0.46
5000,200,0.38,0.44,0.56,0.48,0.0,0.42
25000,200,0.344,0.36,0.54,0.5,0.0,0.32
40000,200,0.42800000000000005,0.52,0.68,0.48,0.0,0.46
35000,200,0.288,0.46,0.1,0.44,0.06,0.38
45000,200,0.45600000000000007,0.52,0.44,0.56,0.04,0.72
