step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
35000,0,0.08800000000000001,0.0,0.02,0.28,0.0,0.14
35000,10,0.608,0.62,0.64,0.5,0.48,0.8
35000,20,0.632,0.56,0.72,0.48,0.62,0.78
15000,0,0.052000000000000005,0.0,0.0,0.16,0.0,0.1
25000,0,0.07999999999999999,0.0,0.0,0.36,0.0,0.04
20000,0,0.05600000000000001,0.0,0.0,0.18,0.0,0.1
30000,0,0.06000000000000001,0.0,0.0,0.2,0.0,0.1
5000,0,0.039999999999999994,0.02,0.0,0.12,0.0,0.06
10000,0,0.027999999999999997,0.0,0.0,0.12,0.0,0.02
25000,10,0.592,0.48,0.66,0.46,0.56,0.8
30000,10,0.58,0.48,0.68,0.36,0.52,0.86
15000,10,0.604,0.6,0.62,0.52,0.44,0.84
20000,10,0.588,0.46,0.58,0.56,0.52,0.82
10000,10,0.64,0.58,0.72,0.56,0.54,0.8
5000,10,0.608,0.6,0.66,0.6,0.4,0.78
35000,50,0.64,0.7,0.74,0.58,0.5,0.68
25000,20,0.6599999999999999,0.6,0.66,0.64,0.5,0.9
10000,20,0.664,0.68,0.72,0.58,0.56,0.78
30000,20,0.592,0.66,0.64,0.46,0.4,0.8
15000,20,0.584,0.5,0.68,0.44,0.52,0.78
20000,20,0.6519999999999999,0.68,0.58,0.54,0.68,0.78
5000,20,0.5960000000000001,0.66,0.48,0.5,0.58,0.76
25000,50,0.632,0.56,0.68,0.64,0.46,0.82
30000,50,0.6599999999999999,0.68,0.82,0.54,0.5,0.76
35000,100,0.624,0.64,0.74,0.4,0.56,0.78
20000,50,0.616,0.6,0.7,0.56,0.42,0.8
15000,50,0.6839999999999999,0.74,0.7,0.6,0.56,0.82
10000,50,0.656,0.78,0.66,0.62,0.46,0.76
5000,50,0.624,0.62,0.78,0.54,0.48,0.7
30000,100,0.68,0.66,0.8,0.62,0.54,0.78
15000,100,0.6439999999999999,0.66,0.8,0.56,0.4,0.8
20000,100,0.6679999999999999,0.68,0.68,0.54,0.68,0.76
10000,100,0.656,0.56,0.82,0.64,0.62,0.64
5000,100,0.64,0.64,0.68,0.6,0.48,0.8
35000,200,0.68,0.76,0.76,0.66,0.56,0.66
30000,200,0.6519999999999999,0.58,0.78,0.52,0.58,0.8
25000,200,0.632,0.64,0.72,0.56,0.48,0.76
20000,200,0.628,0.68,0.7,0.58,0.52,0.66
5000,200,0.596,0.62,0.76,0.46,0.52,0.62
15000,200,0.608,0.72,0.7,0.58,0.36,0.68
10000,200,0.5359999999999999,0.54,0.54,0.42,0.44,0.74
