step,TTT_steps,overall_success,task1_success,task2_success,task3_success,task4_success,task5_success
35000,0,0.07200000000000001,0.0,0.0,0.28,0.0,0.08
35000,10,0.5640000000000001,0.6,0.56,0.54,0.42,0.7
35000,20,0.6199999999999999,0.62,0.62,0.66,0.48,0.72
20000,0,0.044,0.0,0.0,0.22,0.0,0.0
10000,0,0.068,0.02,0.0,0.28,0.0,0.04
5000,0,0.08399999999999999,0.06,0.0,0.3,0.0,0.06
15000,0,0.052000000000000005,0.0,0.0,0.26,0.0,0.0
30000,0,0.048,0.0,0.0,0.22,0.0,0.02
25000,0,0.06399999999999999,0.02,0.0,0.18,0.0,0.12
35000,50,0.692,0.76,0.74,0.6,0.54,0.82
20000,10,0.6200000000000001,0.68,0.68,0.56,0.38,0.8
30000,10,0.6439999999999999,0.66,0.68,0.62,0.54,0.72
5000,10,0.576,0.58,0.58,0.58,0.36,0.78
15000,10,0.584,0.6,0.76,0.58,0.36,0.62
25000,10,0.592,0.5,0.6,0.52,0.5,0.84
10000,10,0.596,0.58,0.72,0.54,0.54,0.6
15000,20,0.5720000000000001,0.46,0.68,0.62,0.5,0.6
30000,20,0.648,0.62,0.68,0.6,0.56,0.78
25000,20,0.632,0.72,0.6,0.62,0.46,0.76
10000,20,0.6200000000000001,0.62,0.68,0.56,0.5,0.74
5000,20,0.5680000000000001,0.62,0.6,0.56,0.42,0.64
20000,20,0.5920000000000001,0.54,0.68,0.58,0.56,0.6
35000,100,0.592,0.7,0.7,0.36,0.54,0.66
30000,50,0.6839999999999999,0.8,0.72,0.6,0.58,0.72
25000,50,0.6519999999999999,0.62,0.66,0.68,0.56,0.74
15000,50,0.6599999999999999,0.76,0.74,0.58,0.46,0.76
5000,50,0.6439999999999999,0.7,0.74,0.52,0.48,0.78
10000,50,0.6040000000000001,0.62,0.62,0.5,0.5,0.78
20000,50,0.6200000000000001,0.52,0.66,0.68,0.5,0.74
35000,200,0.5959999999999999,0.58,0.58,0.58,0.48,0.76
20000,100,0.628,0.8,0.6,0.56,0.56,0.62
25000,100,0.6,0.6,0.7,0.48,0.5,0.72
10000,100,0.5879999999999999,0.6,0.78,0.48,0.38,0.7
15000,100,0.596,0.7,0.52,0.58,0.54,0.64
30000,100,0.5760000000000001,0.66,0.66,0.54,0.38,0.64
5000,100,0.5680000000000001,0.6,0.64,0.54,0.38,0.68
30000,200,0.6279999999999999,0.56,0.72,0.62,0.48,0.76
20000,200,0.608,0.64,0.66,0.62,0.46,0.66
25000,200,0.6360000000000001,0.62,0.56,0.68,0.54,0.78
15000,200,0.632,0.62,0.58,0.58,0.6,0.78
10000,200,0.592,0.58,0.62,0.66,0.44,0.66
5000,200,0.576,0.58,0.7,0.48,0.42,0.7
